site_no,lat,long,drainage_area_km2,huc_cd,huc_region,station_nm,state_cd,altitude_m,dam_closure,closure_year,concave_convex,sampling_start,sampling_end,breakpoint,slope_low,std_err_low,p_low,slope_high,std_err_high,p_high,slope_diff_p,concave_not,1 yr,2 yr,5 yr,10 yr,25 yr,50 yr,100 yr,200 yr,break_2yr_ratio
11474500,39.9373742,-123.3469626,642.31705128,18010105,18,NF EEL R NR MINA CA,06,309.92064,No_closure,NA,concave,1973,1975,0.627433,1.1818727443079762,0.018261261489386175,3.545210059008061e-270,2.5121926702201787,0.023181661601772735,0,0,concave,314.9581667055834,646.1798165410829,1061.9839296663947,1462.6496001916191,2159.0020616786605,2853.0834037541445,3736.03103564795,4855.577132102585,0.006562655565176476
11474700,40.03709319,-123.5539129,58.533731286000005,18010105,18,CHAMISE C NR ISLAND MOUNTAIN CA,06,NA,No_closure,NA,concave,1973,1975,-0.200232,1.2415372820287423,0.02790045997230127,4.248813618562884e-202,2.525275250604387,0.041832347669111716,2.063209533591652e-209,4.549408931143555e-144,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
11475000,40.2182,-123.63253,5457.104947770001,18010105,18,EEL R A FORT SEWARD CA,06,66.220848,No_closure,NA,concave,1966,1992,1.09061,1.2481264728533161,0.019872640187280223,0,2.4947911502402413,0.013347776552729436,0,0,concave,236.98030567554954,3267.3476438670796,5288.988199923304,6289.987207540799,7199.008501680424,7678.065441881758,8033.481768291127,8290.109922012998,0.003770636388684407
11475100,40.2370885,-123.635864,159.025269954,18010105,18,DOBBYN C NR FORT SEWARD CA,06,NA,No_closure,NA,concave,1973,1976,0.128228,1.5526162638549015,0.04635101602775028,1.3103404376590261e-143,2.452316703546958,0.03327597535146999,0,2.5850004530308034e-56,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
11475500,39.71904456,-123.652796,113.70047802900001,18010106,18,SF EEL R NR BRANSCOMB CA,06,421.730424,No_closure,NA,concave,1963,1970,0.477158,1.1798266750781772,0.01817771862641741,0,2.491380396428568,0.03848417182935832,5.917423723136559e-298,8.081285340185537e-209,concave,0.1280600170301009,271.7544247747508,410.883397544816,428.2257612770478,432.67453870862755,432.67453870862755,433.4204820982407,433.4204820982407,0.01104031274055395
11475560,39.7295997,-123.6439073,16.834922715,18010106,18,ELDER C NR BRANSCOMB CA,06,424.001184,No_closure,NA,concave,1974,1975,-0.106794,0.7896595923035841,0.02990123271767077,1.909076614036555e-95,2.462366735166369,0.05447399010240993,1.912681624275226e-121,6.770520438704867e-160,concave,1.5470516538851131,16.28314153993138,31.41283040263794,42.65878527067436,57.489345472978584,68.72475330223953,79.9513048093461,91.0560186495022,0.04802504738460229
11476500,40.18181004,-123.7761426,1390.8236150700002,18010106,18,SF EEL R NR MIRANDA CA,06,66.315336,No_closure,NA,concave,1981,1981,1.34478,1.0435825544786577,0.0391837726731682,6.8462055221890225e-77,3.1231096265788163,0.08248592825896764,4.112223008186566e-59,4.351242613852845e-115,concave,163.9406860727596,1378.1003260078805,2236.1997889565414,2733.750862634419,3267.2371622923706,3601.345883370461,3886.13565109116,4130.665324684483,0.016050891703677992
11476600,40.351528,-124.0050423,72.778665891,18010106,18,BULL C NR WEOTT CA,06,82.10092800000001,No_closure,NA,concave,1976,1979,-0.306259,1.2170773021093173,0.03450988417993569,9.51487411386334e-165,2.5639339080760224,0.0377294814997963,1.969937070370045e-300,3.2577559636510644e-153,concave,7.432202282276038,75.9685964111874,128.87632350583638,160.48523757056816,194.97003914277616,216.8381967263763,235.62685439883785,251.8610499817103,0.006502897333541967
11477000,40.49152384,-124.0997699,8062.6329864300005,18010105,18,EEL R A SCOTIA CA,06,10.820400000000001,No_closure,NA,concave,1960,1980,1.34419,1.3520877771394233,0.021102921055009202,0,2.520918792460611,0.010894262232505341,0,0,concave,579.0823934882133,4644.168368723846,7280.449755787881,8719.374785320013,10186.577900567663,11060.795204420428,11776.888751324337,12376.530444082535,0.004756440231149502
11481000,40.9098497,-124.0606183,1256.1442333500001,18010102,18,MAD R NR ARCATA CA,06,3.898392,No_closure,NA,concave,1960,1974,0.973125,1.4423344558615512,0.026733646670291548,0,2.4441934092194693,0.015645175298592013,0,8.432921200411075e-230,concave,129.76755915512123,767.392881056919,1201.0356011188642,1462.6558421113587,1758.7948829408112,1955.0539342543427,2131.5777880207365,2291.9510299736153,0.012249186131475338
11481500,40.90596479,-123.815335,175.34219504700002,18010102,18,REDWOOD C NR BLUE LAKE CA,06,259.08000000000004,No_closure,NA,concave,1973,2002,0.52151,1.3216556518677305,0.01330649850686238,0,3.1358536204190406,0.02378810751143061,0,0,concave,22.798509883466107,135.08908157368126,202.44926382571114,239.4597423525699,277.9306242346259,301.49122911839913,321.29078300776507,338.1013515896997,0.02459743099768193
11482500,41.2992896,-124.0511825,717.42670647,18010102,18,REDWOOD C A ORICK CA,06,1.5727680000000002,No_closure,NA,concave,1970,2001,0.850381,1.2592674751357433,0.015009991662283279,0,2.7399366238735743,0.01473439701929185,0,0,concave,82.0014767156564,565.4743011390574,877.1779684258104,1052.4960526739185,1237.2021690763802,1351.424236846236,1448.0058819134501,1530.4080435560606,0.012530492112999517
11523000,41.3034599,-123.5345036,21950.14923225,18010209,18,KLAMATH R A ORLEANS,06,108.50270400000001,No_closure,NA,concave,1967,1979,2.31345,1.9216455921996172,0.022378242096876975,0,2.9086394340700212,0.027779025602825184,0,8.260339355729761e-169,concave,284.14636084360257,1745.134561106128,3252.3793032919048,4471.834052081542,6250.939668093378,7736.950603438106,9348.84104488961,11111.446220741393,0.11792912616812705
11525500,40.7247222,-122.801111,1862.20145109,18010211,18,TRINITY R A LEWISTON CA,06,557.784,No_closure,NA,concave,2004,2006,1.96194,1.1601993583907833,0.040566505321668236,1.2388339089684273e-54,2.7930131134598395,0.16982888413336672,4.519573627791574e-27,4.3254861237820035e-21,concave,5.224716162281485,189.13244489195986,490.62018135738464,755.220561091703,1140.801274961343,1452.346385442369,1776.043983419621,2107.3161675239658,0.4843663491212383
11525530,40.7245899,-122.8347458,57.756734853000005,18010211,18,RUSH C NR LEWISTON CA,06,559.9176,No_closure,NA,concave,2006,2006,0.651287,3.219095190763858,0.1717847352006522,3.964179077856316e-41,4.6731499108883,0.291842777263755,1.1624741158952232e-20,8.7855859165634e-6,concave,3.7653504942915212,17.448444502407654,31.32713533458654,42.8343940890135,60.074376218830174,74.92623890693508,91.60888907041902,110.25241474177743,0.2567617242999946
11525540,40.6975,-122.8530556,1973.5709398200001,18010211,18,TRINITY R AB GRASS VALLEY C NR LEWISTON CA,06,530.352,No_closure,NA,concave,2006,2006,2.3168,1.8090771071835943,0.03971725719539504,8.156490236717452e-67,6.031544209775066,1.193645943618124,0.00037030263795931675,2.035044774970358e-4,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
11525600,40.67625718,-122.8305783,79.771633788,18010211,18,GRASS VALLEY C A FAWN LODGE NR LEWISTON CA,06,624.757704,No_closure,NA,concave,1976,2002,0.0738949,1.605029259467073,0.022781614420705167,0,3.1234942108631727,0.03235706720559119,0,0,concave,0.927998240234123,17.380273004376985,41.16683100607629,62.08862192750822,93.5409906275023,120.01066741625294,148.51647130260858,179.2308136771623,0.06820846971408855
11525630,40.68653456,-122.8611348,93.75756958200002,18010211,18,GRASS VALLEY C NR LEWISTON CA,06,512.0640000000001,No_closure,NA,concave,2005,2006,0.277467,1.2090864333494333,0.09251008850974402,3.118842840154371e-26,3.8640453592846566,0.10890494679209206,7.770063291778124e-105,2.3302927894995235e-77,concave,2.1708522455922803,16.75846451863041,28.05089035624638,35.185849602349556,43.49600852631825,49.12278422031006,54.256971357785716,58.977217723476926,0.11304016318242376
11525655,40.6726453,-122.9205805,2097.8903691,18010211,18,TRINITY R BL LIMEKILN GULCH NR DOUGLAS CITY CA,06,502.92,No_closure,NA,no inflection,1981,2006,1.10991,1.7100212452734287,0.09731829041838724,7.103195551057881e-65,2.0662329812310865,0.03359067868929704,0,2.7012027690746223e-4,convex or no inflection,11.238597004259223,140.33360104911378,256.89654231491215,332.8097378795633,421.19006839745697,480.60148957145316,534.3776999917682,582.8668868871156,0.09178005854231558
11525670,40.65181225,-122.9144689,86.764601685,18010211,18,INDIAN C NR DOUGLAS CITY CA,06,518.1600000000001,No_closure,NA,concave,2006,2006,0.640284,2.5172552901734444,0.1836478375226688,9.71033061910383e-27,5.071038213942347,0.2619932417739124,2.0112385244283104e-25,7.207317571470333e-16,concave,1.2961866664191453,15.685205824116343,29.403953835297877,38.76803817675879,50.21199409058226,58.24534198302209,65.75504889268811,72.7990896975055,0.2784798510832499
11525854,40.64527778,-122.9566667,2411.27893041,18010211,18,TRINITY R A DOUGLAS CITY CA,06,486.7656,No_closure,NA,concave,2004,2006,1.72819,2.0290912924498272,0.25797398121732523,1.8459502831042425e-11,2.698174652198917,0.11794019727099692,8.01432618857018e-59,0.009167356658181983,concave,68.10330224735932,210.71765514371603,298.9169218220558,354.55108003544,421.639938188603,469.51572394215225,515.3688293662404,559.8190676017512,0.25379851412207693
11528700,40.6498627,-123.4942046,1978.7509160400002,18010212,18,SF TRINITY R BL HYAMPOM CA,06,369.225576,No_closure,NA,concave,1967,1982,1.00938,1.2353678336501546,0.05264525356379684,3.326520073261993e-94,2.5322210052207166,0.03611314382747261,0,4.857017978556177e-92,concave,38.876408828101255,704.533487471044,1236.2171958814856,1524.5787053781914,1806.7452856745729,1965.1432318494994,2088.0094172342256,2184.2281760277306,0.014503685017385286
11529000,40.841525,-123.5678243,2325.80932278,18010212,18,SF TRINITY R NR SALYER CA,06,170.684952,No_closure,NA,concave,1960,1967,1.67504,2.025159357479604,0.029317259935489885,0,2.8576276034385444,0.07113423625263816,3.114855216410862e-191,1.3857988109102175e-27,concave,210.87475377539656,852.0301503639155,1375.4753246189098,1757.2570484947082,2273.7233950313657,2679.130241791393,3098.996999686891,3539.3917860734337,0.055537335105775035
11530000,41.049852,-123.673668,7389.236077830001,18010211,18,TRINITY R A HOOPA CA,06,83.765136,Pre_dam,1962,concave,1960,1962,1.86924,1.7646781772898952,0.0697780723087366,7.3781448713187e-79,2.7819447400927766,0.07502137659564172,5.406354801649158e-128,1.559381518032876e-23,concave,197.54066093525012,1537.837038555599,2513.9874138178043,3102.8346130375753,3757.5007496447583,4182.936897161834,4559.5711512367525,4893.118379946891,0.0481204503753745
11530000,41.049852,-123.673668,7389.236077830001,18010211,18,TRINITY R A HOOPA CA,06,83.765136,Post_dam,1962,concave,1963,1979,1.27578,1.5994819661287794,0.09193350107167844,3.579897494066713e-60,2.5579927944475407,0.01591854313319599,0,4.650206805115408e-25,concave,197.54066093525012,1537.837038555599,2513.9874138178043,3102.8346130375753,3757.5007496447583,4182.936897161834,4559.5711512367525,4893.118379946891,0.01227070974767471
11530020,41.05151855,-123.6808905,40.92181213800001,18010211,18,SUPPLY C A HOOPA CA,06,106.68,No_closure,NA,concave,1982,1985,0.394526,1.6032158658202593,0.06706633801385696,3.578184412550488e-73,3.0286011677508236,0.06055438885027176,5.7499902406303286e-167,2.3225811112340368e-56,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
11532000,41.7915024,-124.026187,753.68654001,18010101,18,SF SMITH R NR CRESCENT CITY CA,06,NA,No_closure,NA,concave,1978,1979,1.65643,1.0682937961926506,0.030242980108833206,5.426858002022004e-134,3.318997717044565,0.06733273555559498,1.7309376644568633e-119,1.6614201519302675e-204,concave,231.24902118841067,1274.8515164141486,2162.52677857398,2798.9638250857515,3637.0386021906775,4278.996107042449,4926.112068128604,5582.225161001093,0.03556070768049083
11532500,41.7915026,-124.0761887,1590.25269954,18010101,18,SMITH R NR CRESCENT CITY CA,06,24.158448000000003,No_closure,NA,concave,1978,1981,1.91536,1.0251970926278526,0.01997208173664703,1.1776346294703981e-241,2.940038544161923,0.04910186199216634,1.151202400297657e-180,4.859887230731034e-286,concave,518.7430212479888,2227.8192092115646,3158.379726887136,3667.492763365193,4201.571976139684,4534.113433446294,4820.393165856543,5068.238184810116,0.036938568050556585
12016600,46.8609299,-123.7346079,489.50775279000004,17100106,17,"NORTH RIVER ABOVE JOE CREEK, NEAR RAYMOND, WA",53,NA,No_closure,NA,concave,1965,1965,1.14125,0.9775181449322708,0.01668357391443055,1.9533787416428775e-139,2.5962746899550657,0.06160426634840406,1.9661041522932443e-78,3.2253356196960487e-142,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
12031000,46.93926375,-123.3143194,3351.44461434,17100103,17,"CHEHALIS RIVER AT PORTER, WA",53,0,No_closure,NA,concave,1962,1971,1.77139,1.3669506762706154,0.019623698454780965,0,2.0501346470028534,0.021138621608396194,0,2.5058995902795953e-124,concave,299.0814851231306,873.6985786352931,1197.7779683380968,1392.1019045981113,1617.3055565746906,1771.6816117768708,1915.3521088512093,2051.7171070856466,0.06761271427749638
12035400,47.38036689,-123.6098916,106.966508943,17100104,17,"WYNOOCHEE RIVER NEAR GRISDALE, WA",53,192.024,No_closure,NA,concave,1966,1967,1.28726,1.4052356972176123,0.03949288046969877,3.5282207559943667e-121,3.4046818573159583,0.12341306452941785,2.8299576797759395e-46,5.1087035463259594e-54,concave,47.495851315902726,177.39631213600765,225.94401324592678,246.4947682632268,263.7850767392523,272.459736565652,278.7226527914453,283.1594335217224,0.10922332993008738
12041200,47.80674726,-124.2510329,655.26699183,17100101,17,"HOH RIVER AT US HIGHWAY 101 NEAR FORKS, WA",53,49.877472,No_closure,NA,concave,1978,1980,1.61449,1.1640965931857696,0.19752980621219923,8.135755153759835e-9,3.0246680710256375,0.08429519056235853,1.8623563005878205e-116,2.2911324014052297e-18,concave,329.2400347175409,929.3686634523473,1261.300926296002,1458.8956002457749,1686.7923187311244,1842.4187891301412,1986.8624498395675,2123.6402898283436,0.04428962215112975
12044900,47.970089,-123.5907453,512.81764578,17110020,17,"ELWHA RIVER ABOVE LAKE MILLS NR PORT ANGELES, WA",53,0,No_closure,NA,concave,1994,1996,1.49689,0.8118311175874361,0.1296727794401211,2.7879101575700598e-9,4.261261069315285,0.08981154240581965,1.8875779527218714e-134,2.611282583626152e-106,concave,24.24584222374709,371.17241389587156,612.4875587347262,733.461513897899,843.9928986241142,902.47262188143,945.9539179578447,977.3975137669061,0.08458908138980605
12045500,48.0548114,-123.5832462,696.70680159,17110020,17,"ELWHA RIVER AT MCDONALD BR NEAR PORT ANGELES, WA",53,60.96,No_closure,NA,concave,1994,1995,1.54964,0.9612504371427187,0.13947187480513554,4.363708474142866e-10,2.5395195496836336,0.12250495679410699,1.4044777696911768e-42,9.312641067342677e-18,concave,119.26994371900781,405.7523692360519,604.900021159533,738.3949768388575,907.5396584586517,1033.0384724836902,1157.6434526869941,1282.776489703938,0.08737333957670652
12048000,48.0142578,-123.1326773,404.03814516,17110020,17,"DUNGENESS RIVER NEAR SEQUIM, WA",53,173.52264,No_closure,NA,concave,2e3,2e3,0.873669,0.6719061874482499,0.2701409838644947,0.014334295119802295,3.005473278180892,0.16098816641968358,4.12019319056154e-45,5.831243178913483e-14,concave,19.10499128005509,88.15001354242492,135.08500411016587,164.79504723325726,200.04271709308983,224.63943773997184,247.84197475497376,269.69201749077456,0.08480991279385293
12049000,48.14425967,-123.129067,510.22765767000004,17110020,17,"DUNGENESS RIVER AT DUNGENESS, WA",53,NA,No_closure,NA,concave,2e3,2e3,1.02003,1.1924867380801945,0.09261462093551538,8.010131218573611e-28,3.482946992351665,0.13643565973315283,9.787380299163038e-49,3.6439088384574876e-44,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
12097850,47.1467703,-121.8601066,971.2455412500001,17110014,17,"WHITE RIVER BELOW CLEARWATER RIVER NR BUCKLEY, WA",53,NA,No_closure,NA,concave,1974,1976,1.59909,0.6583987455230189,0.23048990186615217,0.004495820844813478,3.395808318722198,0.1817348494572388,5.655722478689132e-54,5.4873185736971546e-21,concave,61.18937140063462,315.53408553876613,538.7461942906444,703.7379846267867,927.7246188574545,1103.5184817233046,1285.4050484539646,1474.890119483663,0.1259052150835442
12098500,47.1512137,-121.9498317,1038.58523211,17110014,17,"WHITE RIVER NEAR BUCKLEY, WA",53,NA,No_closure,NA,convex,1972,1973,1.5199,3.9453540639121445,0.3097631109636051,2.0670695646561804e-25,-0.6557605850656667,0.14976589067001164,1.850722236246744e-5,4.366967597933643e-41,convex or no inflection,84.81628890674912,236.54459017613976,336.2722924800961,402.5602515880182,486.4353418560224,548.7367513312121,610.6686579057721,673.2754669479077,0.13995453637519417
12098910,47.169824,-122.0062226,NA,17110014,17,"WHITE RIVER FLUME NEAR BUCKLEY, WA",53,NA,No_closure,NA,concave,1972,1973,1.10311,0.39827150984305476,0.1345815713281966,0.003849238465272392,2.560867534395273,0.19555109621628122,3.888736589948367e-30,4.118543481269066e-20,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
12113350,47.46509966,-122.2484554,1139.5947684,17110013,17,"GREEN RIVER AT TUKWILA, WA",53,NA,No_closure,NA,concave,1964,1966,1.76111,1.2767264393321156,0.029975439673887272,1.0455064513669144e-201,2.7522911546439266,0.08228555575311444,2.516758428605206e-91,5.327094703556287e-64,concave,106.64510179323669,263.0396972067901,313.4121609883809,334.5723772334275,352.7531252613333,362.1129155915221,369.02130426686165,374.23843061841217,0.21932528585812347
12141100,47.85204398,-121.9592909,2160.05008374,17110009,17,"SKYKOMISH RIVER AT MONROE, WA",53,NA,No_closure,NA,concave,1967,1969,2.3151,1.6598643595975853,0.037284007123797994,7.002093014542986e-203,3.355547176093324,0.11659258924887145,8.361688968616175e-83,6.133189847760295e-44,concave,815.3996555116764,1605.6011547467542,2142.1586825284194,2513.8268546815216,3003.991377511088,3385.0162624429886,3778.05382026531,4187.616937311498,0.12866556403595525
12149000,47.66593399,-121.9253969,1561.76283033,17110010,17,"SNOQUALMIE RIVER NEAR CARNATION, WA",53,NA,No_closure,NA,concave,1967,1969,1.97592,1.348711120123068,0.05823326876970206,1.2373851150274716e-79,3.2921915660364496,0.07715936642403637,2.3580962978253934e-171,3.3552283031539594e-90,concave,284.29796587540045,871.0030943667365,1278.779956999427,1556.3062734834061,1913.4636652412582,2182.5018543124124,2452.7390406062655,2728.488715816811,0.10861762492129798
12200500,48.4448278,-122.3354369,8010.83322423,17110007,17,"SKAGIT RIVER NEAR MOUNT VERNON, WA",53,NA,No_closure,NA,concave,2006,2007,2.70244,1.2973343415910212,0.07519755864332338,4.216265041999511e-49,3.378733693056679,0.0960347495977289,2.4706109919691716e-88,1.3643821310070675e-65,concave,923.1390630405464,1898.4625836380349,2624.807166616533,3155.1222887957047,3879.9411666211904,4462.74125604575,5082.428461791603,5745.799538001957,0.26548375877711927
12301500,48.8724861,-115.228886,21750.72014778,17010101,17,Kootenai River near Rexford MT,30,684.00168,No_closure,NA,concave,1968,1971,2.26638,0.9163846130186759,0.07453255108365443,3.3487406002676717e-32,2.6130716571525268,0.037978496898171434,4.236864435586743e-277,9.092868150884535e-92,concave,845.7406027252262,1558.3378617126104,1992.737548461152,2278.93592367168,2640.6218379105803,2910.059648962332,3181.5065635297674,3456.5389418807845,0.11850000740678407
12301933,48.40066389,-115.3187194,23307.303001890003,17010101,17,Kootenai River bl Libby Dam nr Libby MT,30,640.08,No_closure,NA,concave,1972,1976,2.74083,0.9192312461193574,0.029666476838059043,1.5994469576921536e-157,2.5169963223436462,0.2654854749058536,7.078532998024175e-19,1.1085147360980068e-9,concave,551.0700507508545,801.0521838904389,991.2923407820562,1128.805858238737,1316.0890085656288,1465.41831240485,1623.3255317324051,1791.1197744764054,0.6873361583687705
12301999,48.23356716,-115.2848835,559.43743176,17010102,17,Wolf Creek near Libby MT,30,775.679424,No_closure,NA,convex,1967,1970,-0.523615,-2.41549919416592,0.6518120666902354,2.5560158251943335e-4,1.7426728953090005,0.02928637288224408,6.048989410837311e-303,9.26987669080177e-11,convex or no inflection,0.15889806240006102,15.28354835883063,38.87833680758643,55.837193153453526,75.6214515752092,88.31271832214162,99.17567899991451,108.30459637741208,0.019595701016746955
12302055,48.35560278,-115.31465,2180.7699886200003,17010102,17,Fisher River near Libby MT,30,650.4736800000001,No_closure,NA,no inflection,1968,1976,0.617346,1.8290988810535929,0.1479281110847267,5.34606143953642e-32,2.2538940061992196,0.021307692184196116,0,0.0022394809816599207,convex or no inflection,23.669392178999022,82.13515742935971,132.05461255718419,170.21500692298022,223.9687247106582,267.9386134582338,315.40755026498994,366.56272356407817,0.05044485826161867
12318500,48.905,-116.4019444,34705.840674,17010104,17,KOOTENAI RIVER NR COPELAND ID,16,518.1600000000001,No_closure,NA,concave,1966,1984,2.74198,1.6098894582627643,0.018793201300275272,0,3.5716145480754107,0.03997979388408374,0,0,concave,502.3289470978141,1679.9613282219098,2396.6270479011223,2838.7887841057614,3361.012591642728,3724.42361161282,4066.2524864486304,4393.712201109103,0.32860995457843106
12323600,46.1077583,-112.8052833,888.3659217300001,17010201,17,Silver Bow Creek at Opportunity MT,30,1497.1776,No_closure,NA,concave,1993,1995,0.218068,1.1450428458961939,0.1026804172510673,3.072582967975042e-26,2.3446950769594497,0.08911489637825666,4.213316940816695e-87,5.538899481274382e-19,concave,2.050806548343599,7.616351185306967,13.311062282144901,18.145201270224565,25.619403078682197,32.28459376378467,39.93709239951602,48.74518510363935,0.21693071071679376
12323750,46.1794972,-112.780561,1225.0643760300002,17010201,17,Silver Bow Creek at Warm Springs MT,30,1459.36716,No_closure,NA,concave,1993,1995,0.637327,0.8831303856536339,0.05181566373305917,6.947091595616648e-55,2.6454794748987895,0.18321332027908596,1.1502225845072323e-32,1.0605992003414789e-20,concave,2.3562661150552455,11.5121635957374,19.31304460479135,25.00691555151759,32.66779589204117,38.636780303215055,44.779711105385914,51.14887869677578,0.37685132571678076
12324200,46.39765,-112.7425389,2592.57809811,17010201,17,Clark Fork at Deer Lodge MT,30,1372.27056,No_closure,NA,concave,1985,2014,0.341549,0.34498640502056116,0.06531946757744626,1.601463324174451e-7,1.8314408545163938,0.013203254693403905,0,1.6314412661407583e-110,concave,5.246620406958623,25.433564547483115,42.55890842528221,55.03579864380099,71.80114296703084,84.85007686969271,98.2688523158593,112.17220642442007,0.08632602995518136
12334550,46.8259111,-113.8140306,9471.58651827,17010202,17,Clark Fork at Turah Bridge nr Bonner MT,30,1011.936,No_closure,NA,concave,1985,2016,1.46558,1.6563262920450246,0.02240531261640632,0,2.2881137341688995,0.022648434016232035,0,8.010395891579852e-88,concave,32.03674644161316,151.14889437619559,238.60906261431998,296.6051706657768,368.4844733689303,420.452948000731,470.6764280945869,519.9330368269035,0.1932747077515566
12340000,46.8994111,-113.7563194,5923.30280757,17010203,17,Blackfoot River near Bonner MT,30,1019.4828480000001,No_closure,NA,concave,1986,2016,1.17877,1.1359492298220009,0.06183783615215276,6.395624171613188e-70,2.1585485712251975,0.010718265187061104,0,5.457279300082315e-60,concave,64.24285933506421,243.39180568698407,346.69373200826305,406.88260215731725,474.18944252807773,518.6431164198202,558.8551184682793,595.4773615805188,0.06201033068394198
12340500,46.87723889,-113.9319417,15594.318410310001,17010204,17,Clark Fork above Missoula MT,30,974.8418400000002,No_closure,NA,concave,1986,2016,2.09051,1.6880033225784206,0.02140587856134532,0,2.6661354450981394,0.03808244452297369,0,2.465390564673802e-111,concave,115.32548776309736,407.92839908400083,603.1523128819065,730.0274232587385,886.1768805362428,999.4556961752793,1109.2433347996673,1216.785014334783,0.30194376009284324
12355500,48.4957972,-114.1267639,4030.02149916,17010206,17,N F Flathead River nr Columbia Falls MT,30,958.775832,No_closure,NA,concave,1976,1979,1.95143,1.3406935761922216,0.042984969118057215,3.839799950768138e-144,3.3192634845977254,0.11462784424831104,1.2133974702129516e-84,4.687182184888009e-59,concave,255.02055980161697,528.2423791168571,720.1195144408807,855.2259999439904,1035.6801657298465,1177.5068579270296,1325.0615421828443,1480.0461114749492,0.16927653463712708
12363000,48.3618111,-114.18495,11585.01681603,17010208,17,Flathead River at Columbia Falls MT,30,908.7733920000001,No_closure,NA,concave,1965,1967,2.50393,1.4950078463823901,0.04892304504610367,2.252074260667558e-123,4.156991348567424,0.09787692654351561,5.97610971566604e-103,5.017401155291388e-131,concave,656.4226072709545,1339.6330672201154,1881.2211479893992,2289.120166298825,2862.943680027071,3335.610837769076,3848.000658668273,4405.396934203489,0.23820130747093268
12363500,48.21051558,-114.2573506,11654.946495,17010208,17,Flathead River near Kalispell MT,30,NA,No_closure,NA,concave,1969,1969,2.48855,1.2564487176708767,0.08606057886378697,2.2788125275133975e-34,4.557878901459042,0.1351500156644277,6.349889494743133e-68,1.2375131688490673e-94,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
12413470,47.551944399999996,-116.2363889,743.32658757,17010302,17,SF COEUR D ALENE RIVER NR PINEHURST ID,16,667.5120000000001,No_closure,NA,concave,1989,2013,1.25402,1.1368089139632722,0.03523589213285391,5.152882325761365e-117,3.0639559245089973,0.11435613754170469,9.4819764064924e-49,1.176931012741875e-58,concave,30.42903809514686,111.9992827033541,175.11403278510673,220.08891821356724,279.9152621321687,326.2297689535618,373.70419892936314,423.0397626825904,0.16025247983305207
12413500,47.5547,-116.3231,3128.7056368800004,17010303,17,COEUR D ALENE RIVER NR CATALDO ID,16,640.08,No_closure,NA,concave,1994,1994,1.60086,1.014026457170797,0.011426897340653604,6.945770026035048e-204,2.455306495505647,0.0994280615103073,8.274808566054838e-41,2.553153337496824e-47,concave,198.59864442749804,546.645857929937,841.0387536853101,1068.1863944135923,1393.967760476237,1666.2929511427358,1963.5480399139947,2290.0023519243946,0.07297161167055777
12413810,47.5375,-116.4722222,3413.6043289800004,17010303,17,COEUR D ALENE RIVER AT ROSE LAKE ID,16,640.08,No_closure,NA,concave,1994,1994,1.95501,1.0179906498623363,0.06328951240040978,3.580379694025399e-35,2.381140128221112,0.28204542707503427,6.644376813205346e-11,1.203724349101035e-6,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
12424000,47.6526688,-117.449658,1784.5018077900002,17010306,17,"HANGMAN CREEK AT SPOKANE, WA",53,523.4696160000001,No_closure,NA,concave,1999,2001,0.432249,1.3058746925536453,0.049008469551119004,6.144493039626843e-105,2.461428541226614,0.04542402616879506,1.7667764753430067e-193,2.654375866347724e-67,concave,20.33042207044825,173.1214363472413,289.15599266675883,360.1819974454045,439.841246921564,491.9420915611222,538.261146791356,579.4217231245246,0.015627811108584497
12508755,46.34679839,-119.9422628,NA,17030003,17,"DRAIN 610 (DAILY SEDIMENT) NEAR SUNNYSIDE, WA",53,NA,No_closure,NA,concave,1979,1982,-2.4387,1.1325398558695257,0.06812603079666765,1.2434702087998703e-46,1.5192034106757868,0.07646642755717416,3.0537912813642395e-67,7.982451471511008e-5,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
12508769,46.3481872,-119.952541,2.3827890612000004,17030003,17,"DRAIN 607 NEAR SUNNYSIDE, WA",53,NA,No_closure,NA,convex,1979,1982,-1.72553,-4.798634675481049,0.5818209839774807,5.917614879330124e-13,2.3813321087671353,0.09864291459168802,3.44508552724875e-98,2.3328172563704402e-34,convex or no inflection,NA,NA,NA,NA,NA,NA,NA,NA,NA
12508775,46.35263166,-119.9505965,1.7611919148000001,17030003,17,"DRAIN 596 BELOW DR 602 NEAR SUNNYSIDE, WA",53,NA,No_closure,NA,concave,1979,1982,-1.3692,0.7861330620946559,0.32375395504375265,0.015578419918144841,2.316427763283693,0.35123719930368585,1.0740960409157516e-10,6.787086139172276e-4,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
